# stamp x y z yaw linear_v angular_v
5.079000 21.999827 0.245449 -0.001570 0.131203 5.455153 0.490082
5.099000 22.108397 0.271173 -0.001309 0.142701 5.419531 0.579736
5.119000 22.216604 0.298346 -0.001341 0.154373 5.409110 0.595264
5.139000 22.324949 0.325177 -0.001520 0.164540 5.429896 0.493984
5.159000 22.433402 0.352042 -0.001610 0.173515 5.429661 0.463169
5.179000 22.541802 0.379357 -0.001642 0.181960 5.427918 0.442855
5.199000 22.649964 0.407561 -0.001652 0.190385 5.414104 0.451020
5.219000 22.757446 0.438470 -0.001640 0.200763 5.360005 0.549329
5.239000 22.863623 0.472924 -0.001427 0.213529 5.293209 0.652964
5.259000 22.969018 0.509464 -0.001299 0.227285 5.262578 0.713823
5.279000 23.074276 0.546770 -0.001446 0.240346 5.272870 0.644248
5.299000 23.179820 0.583896 -0.001577 0.251598 5.282158 0.561938
5.319000 23.285388 0.621029 -0.001630 0.261491 5.296857 0.479635
5.339000 23.390806 0.657970 -0.001648 0.270255 5.258410 0.451056
5.359000 23.495601 0.695959 -0.001653 0.279068 5.237980 0.455351
5.379000 23.600274 0.734409 -0.001655 0.287418 5.236314 0.422142
5.399000 23.704663 0.773461 -0.001655 0.295525 5.212884 0.423105
5.419000 23.808044 0.815040 -0.001642 0.305494 5.152708 0.530208
5.439000 23.910081 0.860180 -0.001463 0.317968 5.082752 0.635097
5.459000 24.011172 0.907232 -0.001374 0.331398 5.043555 0.698049
5.479000 24.112172 0.954553 -0.001509 0.343813 5.062753 0.600711
5.499000 24.213378 1.001851 -0.001603 0.354506 5.048860 0.537477
5.519000 24.314326 1.049475 -0.001639 0.364282 5.058810 0.464921
5.539000 24.415174 1.097011 -0.001651 0.373031 5.023772 0.442515
5.559000 24.515156 1.145927 -0.001656 0.382498 4.969317 0.499049
5.579000 24.613263 1.199044 -0.001515 0.395186 4.884108 0.649934
5.599000 24.710038 1.255029 -0.001333 0.409750 4.817801 0.722307
5.619000 24.806066 1.312123 -0.001386 0.424112 4.808052 0.705421
5.639000 24.902658 1.368319 -0.001543 0.436118 4.836701 0.572483
5.659000 24.998782 1.424882 -0.001618 0.446988 4.791973 0.537123
5.679000 25.094708 1.481628 -0.001645 0.456901 4.786353 0.487772
5.699000 25.190086 1.539158 -0.001653 0.466739 4.749883 0.500905
5.719000 25.285130 1.597176 -0.001655 0.475952 4.756013 0.431421
5.739000 25.380149 1.655131 -0.001656 0.484216 4.733468 0.425080
5.759000 25.474244 1.714276 -0.001657 0.493156 4.673333 0.480980
5.779000 25.566134 1.777362 -0.001554 0.505324 4.563083 0.639411
5.799000 25.656316 1.843226 -0.001396 0.519444 4.483628 0.714962
5.819000 25.746023 1.909587 -0.001488 0.532831 4.505481 0.630138
5.839000 25.836519 1.974893 -0.001591 0.543491 4.514689 0.506429
5.859000 25.926238 2.041061 -0.001635 0.553891 4.470639 0.520727
5.879000 26.015697 2.107548 -0.001650 0.563599 4.461904 0.480835
5.899000 26.104500 2.174767 -0.001655 0.573257 4.417658 0.495494
5.919000 26.191554 2.244355 -0.001648 0.584903 4.326000 0.622957
5.939000 26.276065 2.317280 -0.001518 0.599207 4.200620 0.727095
5.959000 26.359050 2.391975 -0.001515 0.614321 4.127896 0.756276
5.979000 26.442304 2.466316 -0.001594 0.627513 4.177316 0.605502
5.999000 26.525430 2.540989 -0.001635 0.639407 4.125895 0.607081
6.019000 26.608191 2.616056 -0.001650 0.650390 4.159854 0.484278
6.039000 26.691273 2.690609 -0.001654 0.659760 4.126062 0.479941
6.059000 26.773145 2.766184 -0.001656 0.669488 4.081317 0.476278
6.079000 26.854884 2.841874 -0.001657 0.678351 4.073743 0.442194
6.099000 26.935876 2.918212 -0.001657 0.687192 4.027660 0.455050
6.119000 27.015058 2.996584 -0.001654 0.698017 3.935916 0.582086
6.139000 27.091504 3.077807 -0.001535 0.711263 3.798538 0.669895
6.159000 27.166302 3.160618 -0.001489 0.725351 3.717533 0.704923
6.179000 27.241245 3.243285 -0.001575 0.737878 3.758040 0.572204
6.199000 27.316219 3.326003 -0.001628 0.748977 3.718394 0.561519
6.219000 27.390708 3.409119 -0.001647 0.759248 3.742198 0.466552
6.239000 27.465290 3.492043 -0.001654 0.768339 3.702217 0.462211
6.259000 27.538845 3.575880 -0.001656 0.777649 3.669458 0.450377
6.279000 27.612268 3.659819 -0.001657 0.786174 3.656679 0.421370
6.299000 27.684905 3.744349 -0.001657 0.794691 3.610720 0.433270
6.319000 27.755584 3.830620 -0.001655 0.805245 3.502555 0.562736
6.339000 27.823298 3.919215 -0.001547 0.817907 3.362764 0.639448
6.359000 27.889326 4.009246 -0.001499 0.831397 3.279820 0.675692
6.379000 27.955493 4.099186 -0.001579 0.843456 3.322542 0.558463
6.399000 28.021656 4.189014 -0.001629 0.854123 3.273475 0.540083
