# stamp x y z yaw vx vy vz angular_v
2.910000 8.853975 0.000014 -0.001657 0.000021 5.555507 -0.000442 -0.116858 -0.000571
2.930000 8.965087 0.000000 -0.001657 0.000005 5.555497 -0.000660 -0.116858 -0.000748
2.950000 9.076199 -0.000012 -0.001657 -0.000008 5.555498 -0.000673 -0.116858 -0.000677
2.970000 9.187312 -0.000018 -0.001657 -0.000013 5.555510 -0.000041 -0.116858 -0.000007
2.990000 9.298424 -0.000020 -0.001657 -0.000014 5.555510 -0.000193 -0.116858 -0.000102
3.010000 9.409537 -0.000021 -0.001657 -0.000012 5.555519 0.000549 -0.116858 0.000657
3.030000 9.520650 -0.000004 -0.001657 0.000005 5.555530 0.000783 -0.116858 0.000841
3.050000 9.631762 0.000012 -0.001657 0.000021 5.555529 0.000804 -0.116858 0.000766
3.070000 9.742875 0.000017 -0.001657 0.000024 5.555510 -0.000124 -0.116858 -0.000196
3.090000 9.853988 0.000016 -0.001657 0.000021 5.555509 0.000048 -0.116858 -0.000079
3.110000 9.965100 0.000018 -0.001657 0.000020 5.555511 0.000112 -0.116858 0.000009
3.130000 10.076213 0.000021 -0.001657 0.000021 5.555512 0.000134 -0.116858 0.000031
3.150000 10.187325 0.000024 -0.001657 0.000021 5.555512 0.000130 -0.116858 0.000024
