# stamp x y z yaw linear_v angular_v
6.656000 15.438021 -0.000000 -0.001657 0.000000 2.777741 -0.000004
6.676000 15.493578 -0.000000 -0.001657 0.000000 2.777741 -0.000003
6.696000 15.549135 -0.000000 -0.001657 0.000000 2.777741 -0.000003
6.716000 15.604693 -0.000000 -0.001657 0.000000 2.777741 -0.000002
6.736000 15.660250 -0.000000 -0.001657 0.000000 2.777740 -0.000002
6.756000 15.715807 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.776000 15.771364 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.796000 15.826921 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.816000 15.882478 -0.000000 -0.001657 0.000000 2.777740 -0.000000
6.836000 15.938035 -0.000000 -0.001657 0.000000 2.777740 -0.000000
6.856000 15.993592 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.876000 16.049149 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.896000 16.104707 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.916000 16.160264 -0.000000 -0.001657 0.000000 2.777740 0.000000
6.936000 16.215821 -0.000000 -0.001657 0.000000 2.777739 -0.000000
6.956000 16.271378 -0.000000 -0.001657 0.000000 2.777740 -0.000000
6.976000 16.326935 -0.000000 -0.001657 0.000000 2.777740 -0.000001
6.996000 16.382492 -0.000000 -0.001657 0.000000 2.777740 -0.000001
7.016000 16.438049 -0.000000 -0.001657 0.000000 2.777740 -0.000001
7.036000 16.493606 -0.000000 -0.001657 0.000000 2.777740 -0.000002
7.056000 16.549163 -0.000000 -0.001657 0.000000 2.777740 -0.000002
7.076000 16.604721 -0.000000 -0.001657 0.000000 2.777740 -0.000003
7.096000 16.660278 -0.000000 -0.001657 0.000000 2.777740 -0.000003
7.116000 16.715835 -0.000000 -0.001657 0.000000 2.777740 -0.000004
7.136000 16.771392 -0.000000 -0.001657 0.000000 2.777740 -0.000004
7.156000 16.826949 -0.000000 -0.001657 0.000000 2.777741 -0.000004
7.176000 16.882506 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.196000 16.938063 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.216000 16.993621 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.236000 17.049178 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.256000 17.104735 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.276000 17.160292 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.296000 17.215849 -0.000000 -0.001657 0.000000 2.777741 -0.000004
7.316000 17.271406 -0.000000 -0.001657 0.000000 2.777741 -0.000004
7.336000 17.326963 -0.000000 -0.001657 0.000000 2.777741 -0.000005
7.356000 17.382520 -0.000000 -0.001657 0.000000 2.777741 -0.000004
7.376000 17.438078 -0.000000 -0.001657 0.000000 2.777741 -0.000003
7.396000 17.493635 -0.000000 -0.001657 0.000000 2.777741 -0.000002
7.416000 17.549192 -0.000000 -0.001657 0.000000 2.777740 -0.000002
7.436000 17.604749 -0.000000 -0.001657 0.000000 2.777740 -0.000001
7.456000 17.660306 -0.000000 -0.001657 0.000000 2.777740 -0.000001
7.476000 17.715863 -0.000000 -0.001657 0.000000 2.777740 -0.000001
7.496000 17.771420 -0.000000 -0.001657 0.000000 2.777740 -0.000000
7.516000 17.826978 -0.000000 -0.001657 0.000000 2.777740 -0.000000
7.536000 17.882535 -0.000000 -0.001657 0.000000 2.777740 0.000000
7.556000 17.938092 -0.000000 -0.001657 0.000000 2.777740 0.000000
7.576000 17.993649 -0.000000 -0.001657 0.000000 2.777740 0.000000
7.596000 18.049206 -0.000000 -0.001657 0.000000 2.777740 0.000000
